pc_code,pc_description,unit,country_name,quantity,Per unit,categoryName,categoryID,Value,year
M3,Auto Components/Parts,Na,Myanmar,2,0.000067,Machinery and Parts,10,0.000134,2016
I8,Auto Tyres And Tubes,Nos,Myanmar,83,0.096827,Rubber Products,5,8.036641,2017
H4,Ayush And Herbal Products,Kgs,Myanmar,176,0.399152,Cosmetics,6,70.250752,2013
N2,Bicycle And Parts,Na,Myanmar,4,0.046871,Machinery and Parts,10,0.187484,2019
H5,"Bulk Drugs, Drug Intermediates",Kgs,Myanmar,85,0.000328,Chemicals,7,0.02788,2013
S2,Carpet(Excl. Silk) Handmade,Sqm,Myanmar,64,0.000143,Handicrafts,12,0.009152,2020
O9,"Computer Hardware, Peripherals",Na,Myanmar,41834,0.095082,Machinery and Parts,10,3977.660388,2017
P1,Consumer Electronics,Na,Myanmar,3263,0.00169,Electronic Components,11,5.51447,2014
L6,Copper And Prdcts Made Of Copr,Ton,Myanmar,559,0.001169,Metals,2,0.653471,2016
I5,Cosmetics And Toiletries,Na,Myanmar,2224,0.003027,Cosmetics,6,6.732048,2018
P8,"Cotton Fabrics, Madeups Etc.",Na,Myanmar,13587,0.000685,Fabric Materials,14,9.307095,2017
S4,Cotton Raw Incld. Waste,Ton,Myanmar,47,0.030741,Fabric Materials,14,1.444827,2013
P7,Cotton Yarn,Ton,Myanmar,10529,0.098757,Fabric Materials,14,1039.812453,2015
N3,"Cranes, Lifts And Winches",Na,Myanmar,747,0.061461,Machinery and parts,10,45.911367,2015
H8,"Drug Formulations, Biologicals",Kgs,Myanmar,8376370,0.158275,Chemicals,7,1325769.962,2012
H6,Dye Intermediates,Kgs,Myanmar,311717,0.152096,Dyes,7,47410.90883,2017
H7,Dyes,Kgs,Myanmar,482871,16.166161,Dyes,7,7806170.328,2014
N4,Refrigerator,Na,Myanmar,3557,0.031906,Electronic Components,11,113.489642,2017
M4,Electrodes,Kgs,Myanmar,12770,0.006412,Accumulators and Batteries,9,81.88124,2014
P2,Microwave ,Na,Myanmar,1492,0.460421,Electronic Components,11,686.948132,2016
P3,Washing Machine,Na,Myanmar,13476,0.235041,Electronic Components,11,3167.412516,2012
I6,Plastic bags,Kgs,Myanmar,105585,0.0505,Plastic Materials,8,5332.0425,2016
H2,Fertilizers Crude,Ton,Myanmar,8,0.072479,Fertilizers,3,0.579832,2012
H3,Fertilizers Manufactured,Ton,Myanmar,3554,5.46095,Fertilizers,3,19408.2163,2019
F8,Finished Leather,Kgs,Myanmar,63801,0.000111,Leather Products,1,7.081911,2012
G2,Footwear Of Leather,Na,Myanmar,8686,0.000022,Leather Products,1,0.191092,2017
J1,Footwear Of Rubber/Canvas Etc.,Na,Myanmar,8909,4.189155,Rubber Products,5,37321.1819,2020
S1,Handcrfs(Excl.Handmade Crpts),Na,Myanmar,6634,0.191053,Handicrafts,12,1267.445602,2018
K5,"Human Hair, Products Thereo",Kgs,Myanmar,1154281,0.717404,Cosmetics,6,828085.8065,2017
N5,Ic Engines And Parts,Na,Myanmar,262,6.129418,Machinery and parts,10,1605.907516,2012
I2,Inorganic Chemicals,Kgs,Myanmar,14230907,0.006097,Chemicals,7,86765.83998,2013
L3,Iron And Steel,Ton,Myanmar,73176,4.88432,Metals,2,357415.0003,2014
R6,Jute Yarn,Ton,Myanmar,16,0.035749,Fabric Materials,14,0.571984,2015
L7,Lead And Products Made Of Led,Ton,Myanmar,199,0.863721,Metals,2,171.880479,2018
G3,Leather Footwear Component,Kgs,Myanmar,350,0.000197,Leather Products,1,0.06895,2020
G1,Leather Garments,Kgs,Myanmar,1480,5.612332,Leather Products,1,8306.25136,2016
F9,Leather Goods,Na,Myanmar,670127,0.008585,Leather Products,1,5753.040295,2015
Q3,"Manmade Yarn,Fabrics,Madeups",Na,Myanmar,5423,0.006496,Fabric Materials,14,35.227808,2014
O5,Motor Vehicle/Cars,Nos,Myanmar,254,0.021356,Machinery and parts,10,5.424424,2020
Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Myanmar,79,0.17137,Fabric Materials,14,13.53823,2015
I3,Organic Chemicals,Kgs,Myanmar,850384,150.829155,Chemicals,7,128262700.1,2019
M2,Oth Non Ferous Metal And Prodc,Kgs,Myanmar,728053,0.078471,Metals,2,57131.04696,2013
I4,Other Miscellaenious Chemicals,Kgs,Myanmar,46654,805.456054,Chemicals,7,37577746.74,2016
L2,Other Plastic Items,Na,Myanmar,5699,0.000031,Plastic Products,8,0.176669,2012
I9,Othr Rubber Prodct Excpt Footw,Na,Myanmar,36906,0.457624,Rubber Products,5,16889.07134,2016
K7,Packaging Materials,Ton,Myanmar,737,0.097614,Plastic Products,8,71.941518,2014
S6,Petroleum Products,Ton,Myanmar,35585,0.11232,Petroleum Products,13,3996.9072,2012
K9,"Plastc Sht, Film, Plts Etc",Kgs,Myanmar,252996,0.011586,Plastic Products,8,2931.211656,2016
K8,Plastic Raw Materials,Ton,Myanmar,4881,0.000038,Plastic Products,8,0.185478,2016
L4,Products Of Iron And Steel,Na,Myanmar,3669,0.000338,Metals,2,1.240122,2015
O3,Pumps Of All Types,Na,Myanmar,1392,9.515534,Machinery and parts,10,13245.62333,2016
O6,"Railwy Trnsprt Equipmnts, Prts",Na,Myanmar,1643,0.008761,Machinery and parts,10,14.394323,2012
Q7,Rmg Silk,Na,Myanmar,7673,0.004675,Fabric Materials,14,35.871275,2016
Q9,Rmg Wool,Na,Myanmar,1039,0.070774,Fabric Materials,14,73.534186,2014
Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Myanmar,197,0.000121,Fabric Materials,14,0.023837,2014
M3,Auto Components/Parts,Na,Malaysia,2,45.056178,Machinery and Parts,10,90.112356,2014
I8,Auto Tyres And Tubes,Nos,Malaysia,7,14.683307,Rubber Products,5,102.783149,2019
H4,Ayush And Herbal Products,Kgs,Malaysia,54,0.143045,Cosmetics,6,7.72443,2019
N2,Bicycle And Parts,Na,Malaysia,1,51.517934,Machinery and Parts,10,51.517934,2014
H5,"Bulk Drugs, Drug Intermediates",Kgs,Malaysia,5,0.695707,Chemicals,7,3.478535,2019
S2,Carpet(Excl. Silk) Handmade,Sqm,Malaysia,63,257.987408,Handicrafts,12,16253.2067,2013
O9,"Computer Hardware, Peripherals",Na,Malaysia,48000,3.851113,Machinery and Parts,10,184853.424,2019
P1,Consumer Electronics,Na,Malaysia,4,5.306161,Electronic Components,11,21.224644,2015
L6,Copper And Prdcts Made Of Copr,Ton,Malaysia,60000,0.84284,Metals,2,50570.4,2012
P8,"Cotton Fabrics, Madeups Etc.",Na,Malaysia,240,0.546457,Fabric Materials,14,131.14968,2016
S4,Cotton Raw Incld. Waste,Ton,Malaysia,10,13.269061,Fabric Materials,14,132.69061,2015
P7,Cotton Yarn,Ton,Malaysia,8,4.528429,Fabric Materials,14,36.227432,2019
N3,"Cranes, Lifts And Winches",Na,Malaysia,1,13.074422,Machinery and parts,10,13.074422,2015
H8,"Drug Formulations, Biologicals",Kgs,Malaysia,1,35.695056,Chemicals,7,35.695056,2013
H6,Dye Intermediates,Kgs,Malaysia,96,0.755513,Dyes,7,72.529248,2019
H7,Dyes,Kgs,Malaysia,429,3.067377,Dyes,7,1315.904733,2012
N4,Refrigerator,Na,Malaysia,10,5.820011,Electronic Components,11,58.20011,2018
M4,Electrodes,Kgs,Malaysia,115,1.318205,Accumulators and Batteries,9,151.593575,2012
P2,Microwave ,Na,Malaysia,11,2.449377,Electronic Components,11,26.943147,2013
P3,Washing Machine,Na,Malaysia,2,11.592397,Electronic Components,11,23.184794,2020
I6,Plastic bags,Kgs,Malaysia,101,0.164646,Plastic Materials,8,16.629246,2012
H2,Fertilizers Crude,Ton,Malaysia,51,337.906515,Fertilizers,3,17233.23227,2019
H3,Fertilizers Manufactured,Ton,Malaysia,76490,469.923086,Fertilizers,3,35944416.85,2016
F8,Finished Leather,Kgs,Malaysia,1954585,399.013992,Leather Products,1,779906763.6,2016
R8,Floor Cvrng Of Jute,Sqm,Malaysia,12232,117.351983,Handicrafts,12,1435449.456,2019
J1,Footwear Of Rubber/Canvas Etc.,Na,Malaysia,12232,1.946598,Rubber Products,5,23810.78674,2015
S1,Handcrfs(Excl.Handmade Crpts),Na,Malaysia,4710,1.638308,Handicrafts,12,7716.43068,2014
K5,"Human Hair, Products Thereo",Kgs,Malaysia,364,0.176533,Cosmetics,6,64.258012,2018
N5,Ic Engines And Parts,Na,Malaysia,125,4.669378,Machinery and parts,10,583.67225,2014
I2,Inorganic Chemicals,Kgs,Malaysia,51599420,0.005453,Chemicals,7,281371.6373,2015
L3,Iron And Steel,Ton,Malaysia,608184,2.075434,Metals,2,1262245.752,2015
R6,Jute Yarn,Ton,Malaysia,75,3.716559,Fabric Materials,14,278.741925,2014
R5,"Jute, Raw",Ton,Malaysia,1,0.261855,Fabric Materials,14,0.261855,2020
L7,Lead And Products Made Of Led,Ton,Malaysia,1271,18.028833,Metals,2,22914.64674,2019
G3,Leather Footwear Component,Kgs,Malaysia,246897,2.605565,Leather Products,1,643306.1818,2015
G1,Leather Garments,Kgs,Malaysia,41163,392.267204,Leather Products,1,16146894.92,2014
P6,Manmade Staple Fibre,Kgs,Malaysia,380743,151.949119,Fabric Materials,14,57853563.42,2017
Q3,"Manmade Yarn,Fabrics,Madeups",Na,Malaysia,4355,0.158684,Fabric Materials,14,691.06882,2020
O5,Motor Vehicle/Cars,Nos,Malaysia,86,0.0201,Machinery and parts,10,1.7286,2012
Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Malaysia,86,0.003369,Fabric Materials,14,0.289734,2014
E5,Natural Rubber,Ton,Malaysia,6599,0.333046,Rubber Products,5,2197.770554,2018
L8,"Nickel, Product Made Of Nickel",Ton,Malaysia,1349,0.008219,Metals,2,11.087431,2016
I3,Organic Chemicals,Kgs,Malaysia,273192193,0.018023,Chemicals,7,4923742.894,2018
M2,Oth Non Ferous Metal And Prodc,Kgs,Malaysia,1523878,3.260878,Metals,2,4969180.245,2016
I4,Other Miscellaenious Chemicals,Kgs,Malaysia,9608553,1.194021,Chemicals,7,11472814.06,2019
L2,Other Plastic Items,Na,Malaysia,12850,0.052462,Plastic Products,8,674.1367,2015
K7,Packaging Materials,Ton,Malaysia,661,0.000049,Plastic Products,8,0.032389,2014
S6,Petroleum Products,Ton,Malaysia,2110972,30.191604,Petroleum Products,13,63733630.68,2017
K9,"Plastc Sht, Film, Plts Etc",Kgs,Malaysia,2853230,0.158472,Plastic Products,8,452157.0646,2017
K8,Plastic Raw Materials,Ton,Malaysia,7137,0.000233,Plastic Products,8,1.662921,2019
L4,Products Of Iron And Steel,Na,Malaysia,3029,1.01964,Metals,2,3088.48956,2013
O3,Pumps Of All Types,Na,Malaysia,1920,22.125873,Machinery and parts,10,42481.67616,2016
O6,"Railwy Trnsprt Equipmnts, Prts",Na,Malaysia,3388,1.372359,Machinery and parts,10,4649.552292,2013
Q7,Rmg Silk,Na,Malaysia,2498,0.154798,Fabric Materials,14,386.685404,2016
Q9,Rmg Wool,Na,Malaysia,6672,78.920863,Fabric Materials,14,526559.9979,2014
G7,Silver,Kgs,Malaysia,309,86.164105,Metals,2,26624.70845,2017
Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Malaysia,291,187.48384,Fabric Materials,14,54557.79744,2015
M1,Zinc And Products Made Of Zinc,Ton,Malaysia,52038,0.016723,Metals,2,870.231474,2018
N1,"Aircraft, Spacecraft And Parts",Na,Japan,40,152.545823,Machinery and Parts,10,6101.83292,2018
M5,Accumulators And Batteries,Na,Japan,1,25.855559,Accumulators and Batteries,10,25.855559,2016
H9,Agro Chemicals,Kgs,Japan,4,77.085791,Fertilizers,3,308.343164,2019
O4,"Aircraft, Spacecraft And Parts",Na,Japan,83,9.821887,Machinery and Parts,10,815.216621,2020
L5,"Aluminium, Products Of Aluminm",Ton,Japan,10,0.517956,Metals,2,5.17956,2016
N7,"Atm, Injctng Mlding Mchnry Etc",Na,Japan,20,27.758313,Machinery and Parts,10,555.16626,2014
M3,Auto Components/Parts,Na,Japan,3,69.667651,Machinery and Parts,10,209.002953,2020
I8,Auto Tyres And Tubes,Nos,Japan,42,531.659327,Rubber Products,5,22329.69173,2015
H4,Ayush And Herbal Products,Kgs,Japan,2,35.583344,Cosmetics,6,71.166688,2014
N2,Bicycle And Parts,Na,Japan,4,2.508158,Machinery and Parts,10,10.032632,2014
H5,"Bulk Drugs, Drug Intermediates",Kgs,Japan,6,4.725613,Chemicals,7,28.353678,2018
S2,Carpet(Excl. Silk) Handmade,Sqm,Japan,25,45.334142,Handicrafts,12,1133.35355,2017
O9,"Computer Hardware, Peripherals",Na,Japan,30,1.503494,Machinery and Parts,10,45.10482,2016
P1,Consumer Electronics,Na,Japan,133,1.488244,Electronic Components,11,197.936452,2018
L6,Copper And Prdcts Made Of Copr,Ton,Japan,8,0.001849,Metals,2,0.014792,2016
P8,"Cotton Fabrics, Madeups Etc.",Na,Japan,10455,39.238301,Fabric Materials,14,410236.437,2012
S4,Cotton Raw Incld. Waste,Ton,Japan,1750,0.163917,Fabric Materials,14,286.85475,2012
P7,Cotton Yarn,Ton,Japan,8006,6.608211,Fabric Materials,14,52905.33727,2019
N3,"Cranes, Lifts And Winches",Na,Japan,8006,66.487365,Machinery and parts,10,532297.8442,2012
H8,"Drug Formulations, Biologicals",Kgs,Japan,361444,0.381254,Chemicals,7,137801.9708,2017
H6,Dye Intermediates,Kgs,Japan,1085438,0.000054,Dyes,7,58.613652,2012
H7,Dyes,Kgs,Japan,10023972,0.054916,Dyes,7,550476.4464,2018
N4,Refrigerator,Na,Japan,10023972,48.993331,Electronic Components,11,491107778.1,2018
M4,Electrodes,Kgs,Japan,254,119.749561,Accumulators and Batteries,9,30416.38849,2016
P2,Microwave ,Na,Japan,8988,71.550237,Electronic Components,11,643093.5302,2013
P3,Washing Machine,Na,Japan,14170,13.140381,Electronic Components,11,186199.1988,2013
I6,Plastic tubes,Kgs,Japan,3895,2.476269,Plastic Materials,8,9645.067755,2012
H2,Fertilizers Crude,Ton,Japan,125,0.036332,Fertilizers,3,4.5415,2013
H3,Fertilizers Manufactured,Ton,Japan,212,59.36285,Fertilizers,3,12584.9242,2020
F8,Finished Leather,Kgs,Japan,205466,0.001799,Leather Products,1,369.633334,2016
R8,Floor Cvrng Of Jute,Sqm,Japan,8723,13.839639,Handicrafts,12,120723.171,2020
S1,Handcrfs(Excl.Handmade Crpts),Na,Japan,3260,1.277309,Handicrafts,12,4164.02734,2017
K5,"Human Hair, Products Thereo",Kgs,Japan,67,4.622654,Cosmetics,6,309.717818,2015
N5,Ic Engines And Parts,Na,Japan,344,449.82225,Machinery and parts,10,154738.854,2013
I2,Inorganic Chemicals,Kgs,Japan,13629193,6.051501,Chemicals,7,82477075.07,2013
L3,Iron And Steel,Ton,Japan,166631,385.483523,Metals,2,64233504.92,2020
E8,Iron Ore,Ton,Japan,468513,421.416652,Metals,2,197439179.9,2016
R6,Jute Yarn,Ton,Japan,95,0.085739,Fabric Materials,14,8.145205,2017
R5,"Jute, Raw",Ton,Japan,22,0.179068,Fabric Materials,14,3.939496,2012
L7,Lead And Products Made Of Led,Ton,Japan,1406,0.189586,Metals,2,266.557916,2013
G3,Leather Footwear Component,Kgs,Japan,234354,0.002202,Leather Products,1,516.047508,2019
G1,Leather Garments,Kgs,Japan,34858,0.114238,Leather Products,1,3982.108204,2016
P6,Manmade Staple Fibre,Kgs,Japan,209499,0.032686,Fabric Materials,14,6847.684314,2020
Q3,"Manmade Yarn,Fabrics,Madeups",Na,Japan,2298,0.001229,Fabric Materials,14,2.824242,2012
O5,Motor Vehicle/Cars,Nos,Japan,3886,1.346159,Machinery and parts,10,5231.173874,2017
Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Japan,3886,27.737635,Fabric Materials,14,107788.4496,2015
L8,"Nickel, Product Made Of Nickel",Ton,Japan,345,3.344648,Metals,2,1153.90356,2019
I3,Organic Chemicals,Kgs,Japan,25091222,4.586274,Chemicals,7,115075219.1,2018
M2,Oth Non Ferous Metal And Prodc,Kgs,Japan,410587,1.478034,Metals,2,606861.546,2020
I4,Other Miscellaenious Chemicals,Kgs,Japan,3228410,4.037663,Chemicals,7,13035231.61,2012
L2,Other Plastic Items,Na,Japan,48035,2.521976,Plastic Products,8,121143.1172,2019
K7,Packaging Materials,Ton,Japan,917,0.010306,Plastic Products,8,9.450602,2015
S6,Petroleum Products,Ton,Japan,1327117,126.836898,Petroleum Products,13,168327403.6,2013
K9,"Plastc Sht, Film, Plts Etc",Kgs,Japan,627744,286.458634,Plastic Products,8,179822688.7,2018
K8,Plastic Raw Materials,Ton,Japan,6968,1050.65153,Plastic Products,8,7320939.861,2015
L4,Products Of Iron And Steel,Na,Japan,2609,132.558799,Metals,2,345845.9066,2013
O3,Pumps Of All Types,Na,Japan,2653,931.982159,Machinery and parts,10,2472548.668,2015
O6,"Railwy Trnsprt Equipmnts, Prts",Na,Japan,4606,1.319464,Machinery and parts,10,6077.451184,2018
Q7,Rmg Silk,Na,Japan,6894,0.048897,Fabric Materials,14,337.095918,2013
Q9,Rmg Wool,Na,Japan,6389,0.000369,Fabric Materials,14,2.357541,2012
S3,Silk Carpet,Sqm,Japan,20,0.01292,Fabric Materials,14,0.2584,2020
R4,Silk Waste,Kgs,Japan,13702,482.818849,Fabric Materials,14,6615583.869,2012
Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Japan,650,20.153483,Fabric Materials,14,13099.76395,2018
M1,Zinc And Products Made Of Zinc,Ton,Japan,2639,82.09847,Metals,2,216657.8623,2018
H9,Agro Chemicals,Kgs,Italy,10,96.560202,Fertilizers,3,965.60202,2013
L5,"Aluminium, Products Of Aluminm",Ton,Italy,10,0.987931,Metals,2,9.87931,2015
I8,Auto Tyres And Tubes,Nos,Italy,64,5.828286,Rubber Products,5,373.010304,2014
H4,Ayush And Herbal Products,Kgs,Italy,5,28.998179,Cosmetics,6,144.990895,2012
H5,"Bulk Drugs, Drug Intermediates",Kgs,Italy,321,2.897917,Chemicals,7,930.231357,2017
S2,Carpet(Excl. Silk) Handmade,Sqm,Italy,139,28.556038,Handicrafts,12,3969.289282,2013
L6,Copper And Prdcts Made Of Copr,Ton,Italy,20,73.869706,Metals,2,1477.39412,2017
S4,Cotton Raw Incld. Waste,Ton,Italy,136,68.830531,Fabric Materials,14,9360.952216,2016
P7,Cotton Yarn,Ton,Italy,105,6.668339,Fabric Materials,14,700.175595,2015
H8,"Drug Formulations, Biologicals",Kgs,Italy,879403,0.006736,Chemicals,7,5923.658608,2013
H6,Dye Intermediates,Kgs,Italy,87412,1.119798,Dyes,7,97883.78278,2014
H7,Dyes,Kgs,Italy,18013457,2.143517,Dyes,7,38612151.31,2012
M4,Electrodes,Kgs,Italy,64160,104.631275,Accumulators and Batteries,9,6713142.604,2014
I6,Plastic bags,Kgs,Italy,2276,1.133804,Plastic Materials,8,2580.537904,2020
H2,Fertilizers Crude,Ton,Italy,96,0.160306,Fertilizers,3,15.389376,2015
H3,Fertilizers Manufactured,Ton,Italy,96,0.003633,Fertilizers,3,0.348768,2015
F8,Finished Leather,Kgs,Italy,7512711,19.768456,Leather Products,1,148514696.8,2016
R8,Floor Cvrng Of Jute,Sqm,Italy,59277,5.426137,Handicrafts,12,321645.1229,2012
K5,"Human Hair, Products Thereo",Kgs,Italy,33961,0.069541,Cosmetics,6,2361.681901,2017
I2,Inorganic Chemicals,Kgs,Italy,17329237,0.117163,Chemicals,7,2030345.395,2016
L3,Iron And Steel,Ton,Italy,1283057,10.939441,Metals,2,14035926.35,2016
E8,Iron Ore,Ton,Italy,108900,0.594181,Metals,2,64706.3109,2019
R6,Jute Yarn,Ton,Italy,35,0.103353,Fabric Materials,14,3.617355,2012
L7,Lead And Products Made Of Led,Ton,Italy,4,19.12734,Metals,2,76.50936,2019
G3,Leather Footwear Component,Kgs,Italy,516869,5.606128,Leather Products,1,2897633.773,2012
G1,Leather Garments,Kgs,Italy,601572,22.186163,Leather Products,1,13346574.45,2020
P6,Manmade Staple Fibre,Kgs,Italy,13472732,23.332933,Fabric Materials,14,314358353.1,2013
O5,Motor Vehicle/Cars,Nos,Italy,37518,7.840937,Machinery and parts,10,294176.2744,2018
E5,Natural Rubber,Ton,Italy,496,0.25822,Rubber Products,5,128.07712,2017
L8,"Nickel, Product Made Of Nickel",Ton,Italy,58,0.556658,Metals,2,32.286164,2018
I3,Organic Chemicals,Kgs,Italy,26321406,43.203836,Chemicals,7,1137185708,2016
M2,Oth Non Ferous Metal And Prodc,Kgs,Italy,825928,2.519651,Metals,2,2081050.311,2017
I4,Other Miscellaenious Chemicals,Kgs,Italy,3737337,71.65498,Chemicals,7,267798808,2014
K7,Packaging Materials,Ton,Italy,6012,0.00321,Plastic Products,8,19.29852,2018
S6,Petroleum Products,Ton,Italy,129805,5.282351,Petroleum Products,13,685675.5716,2017
K9,"Plastc Sht, Film, Plts Etc",Kgs,Italy,21725340,144.937716,Plastic Products,8,3148821159,2015
K8,Plastic Raw Materials,Ton,Italy,156188,1.07713,Plastic Products,8,168234.7804,2014
S3,Silk Carpet,Sqm,Italy,105,47.964541,Fabric Materials,14,5036.276805,2017
R4,Silk Waste,Kgs,Italy,43778,69.02615,Fabric Materials,14,3021826.795,2017
G7,Silver,Kgs,Italy,994,3.026942,Metals,2,3008.780348,2016
Q4,"Wool, Raw",Kgs,Italy,18366,2.239062,Fabric Materials,14,41122.61269,2017
M1,Zinc And Products Made Of Zinc,Ton,Italy,1331,1.175266,Metals,2,1564.279046,2012
H7,Dyes,Kgs,Iraq,3718,0.04186,Dyes,7,155.63548,2017
M4,Electrodes,Kgs,Iraq,371,0.083427,Accumulators and Batteries,9,30.951417,2013
P2,Microwave ,Na,Iraq,11734,0.034124,Electronic Components,11,400.411016,2018
P3,Washing Machine,Na,Iraq,9070,315.631539,Electronic Components,11,2862778.059,2017
I6,Plastic bags,Kgs,Iraq,13941,9.477296,Plastic Materials,8,132122.9835,2018
H2,Fertilizers Crude,Ton,Iraq,26,0.020089,Fertilizers,3,0.522314,2016
H3,Fertilizers Manufactured,Ton,Iraq,295,138.370967,Fertilizers,3,40819.43527,2015
F8,Finished Leather,Kgs,Iraq,64310,27.136937,Leather Products,1,1745176.418,2018
R8,Floor Cvrng Of Jute,Sqm,Iraq,370,6.781241,Handicrafts,12,2509.05917,2014
G2,Footwear Of Leather,Na,Iraq,370,42.416747,Leather Products,1,15694.19639,2020
J1,Footwear Of Rubber/Canvas Etc.,Na,Iraq,370,0.003108,Rubber Products,5,1.14996,2017
G9,Gold And Oth Precs Metl Jwlery,Na,Iraq,3400,0.220613,Metals,2,750.0842,2014
K5,"Human Hair, Products Thereo",Kgs,Iraq,64,1.303937,Cosmetics,6,83.451968,2014
N5,Ic Engines And Parts,Na,Iraq,261,212.339341,Machinery and parts,10,55420.568,2015
I2,Inorganic Chemicals,Kgs,Iraq,98216,15.317119,Chemicals,7,1504386.16,2020
L3,Iron And Steel,Ton,Iraq,107467,7.616708,Metals,2,818544.7586,2019
E8,Iron Ore,Ton,Iraq,63358,0.865287,Metals,2,54822.85375,2019
G3,Leather Footwear Component,Kgs,Iraq,10000,0.024887,Leather Products,1,248.87,2014
G1,Leather Garments,Kgs,Iraq,575000,0.0216,Leather Products,1,12420,2019
F9,Leather Goods,Na,Iraq,670127,0.024016,Leather Products,1,16093.77003,2016
Q3,"Manmade Yarn,Fabrics,Madeups",Na,Iraq,3496,0.008109,Fabric Materials,14,28.349064,2015
O5,Motor Vehicle/Cars,Nos,Iraq,175,0.030202,Machinery and parts,10,5.28535,2014
Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Iraq,175,0.003326,Fabric Materials,14,0.58205,2019
E5,Natural Rubber,Ton,Iraq,1884,0.098716,Rubber Products,5,185.980944,2012
L8,"Nickel, Product Made Of Nickel",Ton,Iraq,77,213.97995,Metals,2,16476.45615,2013
G8,Other Precious And Base Metals,Na,Iraq,13,0.687836,Metals,2,8.941868,2012
I9,Othr Rubber Prodct Excpt Footw,Na,Iraq,58,0.076416,Rubber Products,5,4.432128,2018
K7,Packaging Materials,Ton,Iraq,15,0.010148,Plastic Products,8,0.15222,2012
S6,Petroleum Products,Ton,Iraq,1,7.641793,Petroleum Products,13,7.641793,2014
K9,"Plastc Sht, Film, Plts Etc",Kgs,Iraq,1,0.011735,Plastic Products,8,0.011735,2014
K8,Plastic Raw Materials,Ton,Iraq,22,0.050397,Plastic Products,8,1.108734,2019
L4,Products Of Iron And Steel,Na,Iraq,155,0.182528,Metals,2,28.29184,2015
O3,Pumps Of All Types,Na,Iraq,5922,0.12604,Machinery and parts,10,746.40888,2013
O6,"Railwy Trnsprt Equipmnts, Prts",Na,Iraq,228,86.387646,Machinery and parts,10,19696.38329,2019
F5,Rechargable Batteries,Kgs,Iraq,30,8908.606657,Accumulators and Batteries,9,267258.1997,2018
Q7,Rmg Silk,Na,Iraq,4756,0.008575,Fabric Materials,14,40.7827,2020
